"country","scenario","species","crop","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"Oilcrops","Sunflower seed","Loss","tonnes","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Stock var","tonnes","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Import","tonnes","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Export","tonnes","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Seed","tonnes","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Processing","tonnes","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Nonfood","tonnes","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Area Harvested","hectares","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Oilcrops","Sunflower seed","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Oilcrops","Sunflower seed","N pct in crop","Percent","1.986","1.986","1.986","1.986","1.986"
0,0,"Oilcrops","Sunflower seed","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Oilcrops","Sunflower seed","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Oilcrops","Sunflower seed","slope_ag","unitless","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","intercept_ag","unitless","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","ncont_ag","fraction","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","ncont_bg","unitless","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","fuel_pct","Percent","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Oilcrops","Sunflower seed","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Oilcrops","Sunflower seed","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Oilcrops","Sunflower seed","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Oilcrops","Sunflower seed","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Oilcrops","Sunflower seed","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Oilcrops","Sunflower seed","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Oilcrops","Sunflower seed","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Oilcrops","Sunflower seed","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Oilcrops","Sunflower seed","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Oilcrops","Sunflower seed","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Oilcrops","Sunflower seed","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Pulses","Beans","Fraction Consumption Waste","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Pulses","Beans","Fraction food supply consumed","fraction","0","0","0","0","0"
0,0,"Pulses","Beans","Fraction food supply wasted","fraction","0","0","0","0","0"
0,0,"Pulses","Beans","kcal per tonne","kcal per tonne","NaN","0","0","NaN","NaN"
0,0,"Pulses","Beans","Loss","tonnes","0","0","0","0","0"
0,0,"Pulses","Beans","Stock var","tonnes","4000","0","0","-1000","-3000"
0,0,"Pulses","Beans","Import","tonnes","5000","2000","3000","0","0"
0,0,"Pulses","Beans","Export","tonnes","1000","1000","1000","1000","4000"
0,0,"Pulses","Beans","Seed","tonnes","0","0","0","0","0"
0,0,"Pulses","Beans","Processing","tonnes","0","0","0","0","0"
0,0,"Pulses","Beans","Nonfood","tonnes","0","0","0","0","0"
0,0,"Pulses","Beans","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Pulses","Beans","Area Harvested","hectares","0","0","0","0","0"
0,0,"Pulses","Beans","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Pulses","Beans","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Pulses","Beans","N pct in crop","Percent","0.48","0.48","0.48","0.48","0.48"
0,0,"Pulses","Beans","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Pulses","Beans","Dry Matter Fraction","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Pulses","Beans","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Pulses","Beans","slope_ag","unitless","0.36","0.36","0.36","0.36","0.36"
0,0,"Pulses","Beans","intercept_ag","unitless","0.68","0.68","0.68","0.68","0.68"
0,0,"Pulses","Beans","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Pulses","Beans","ncont_ag","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Pulses","Beans","ncont_bg","unitless","0.01","0.01","0.01","0.01","0.01"
0,0,"Pulses","Beans","fuel_pct","Percent","0","0","0","0","0"
0,0,"Pulses","Beans","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Pulses","Beans","EF CO residue burning","kg tonne-1","66.7","66.7","66.7","66.7","66.7"
0,0,"Pulses","Beans","EF NOx residue burning","kg tonne-1","2.3","2.3","2.3","2.3","2.3"
0,0,"Pulses","Beans","EF SO2 residue burning","kg tonne-1","0.48","0.48","0.48","0.48","0.48"
0,0,"Pulses","Beans","EF NMVOC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Pulses","Beans","EF NH3 residue burning","kg tonne-1","2.4","2.4","2.4","2.4","2.4"
0,0,"Pulses","Beans","EF PM10 residue burning","kg tonne-1","5.7","5.7","5.7","5.7","5.7"
0,0,"Pulses","Beans","EF PM2.5 residue burning","kg tonne-1","5.4","5.4","5.4","5.4","5.4"
0,0,"Pulses","Beans","EF BC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Pulses","Beans","EF OC residue burning","kg tonne-1","3.3","3.3","3.3","3.3","3.3"
0,0,"Pulses","Beans","EF CH4 residue burning","kg tonne-1","2.7","2.7","2.7","2.7","2.7"
0,0,"Pulses","Beans","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Pulses","Beans","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Pulses","Beans","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Pulses","Beans","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Pulses","Beans","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Pulses","Beans","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Pulses","Beans","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Pulses","Beans","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Pulses","Beans","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Pulses","Beans","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Pulses","Beans","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Pulses","Beans","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Pulses","Peas","Fraction Consumption Waste","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Pulses","Peas","Fraction food supply consumed","fraction","0","0","0","0","0"
0,0,"Pulses","Peas","Fraction food supply wasted","fraction","0","0","0","0","0"
0,0,"Pulses","Peas","kcal per tonne","kcal per tonne","NaN","NaN","NaN","NaN","NaN"
0,0,"Pulses","Peas","Loss","tonnes","0","0","0","0","0"
0,0,"Pulses","Peas","Stock var","tonnes","0","0","0","0","0"
0,0,"Pulses","Peas","Import","tonnes","0","0","0","0","0"
0,0,"Pulses","Peas","Export","tonnes","0","0","0","0","0"
0,0,"Pulses","Peas","Seed","tonnes","0","0","0","0","0"
0,0,"Pulses","Peas","Processing","tonnes","0","0","0","0","0"
0,0,"Pulses","Peas","Nonfood","tonnes","0","0","0","0","0"
0,0,"Pulses","Peas","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Pulses","Peas","Area Harvested","hectares","0","0","0","0","0"
0,0,"Pulses","Peas","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Pulses","Peas","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Pulses","Peas","N pct in crop","Percent","0.336","0.336","0.336","0.336","0.336"
0,0,"Pulses","Peas","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Pulses","Peas","Dry Matter Fraction","fraction","0.91","0.91","0.91","0.91","0.91"
0,0,"Pulses","Peas","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Pulses","Peas","slope_ag","unitless","1.13","1.13","1.13","1.13","1.13"
0,0,"Pulses","Peas","intercept_ag","unitless","0.85","0.85","0.85","0.85","0.85"
0,0,"Pulses","Peas","residue_ratio_agbg","unitless","0.19","0.19","0.19","0.19","0.19"
0,0,"Pulses","Peas","ncont_ag","fraction","0.008","0.008","0.008","0.008","0.008"
0,0,"Pulses","Peas","ncont_bg","unitless","0.008","0.008","0.008","0.008","0.008"
0,0,"Pulses","Peas","fuel_pct","Percent","0","0","0","0","0"
0,0,"Pulses","Peas","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Pulses","Peas","EF CO residue burning","kg tonne-1","66.7","66.7","66.7","66.7","66.7"
0,0,"Pulses","Peas","EF NOx residue burning","kg tonne-1","2.3","2.3","2.3","2.3","2.3"
0,0,"Pulses","Peas","EF SO2 residue burning","kg tonne-1","0.48","0.48","0.48","0.48","0.48"
0,0,"Pulses","Peas","EF NMVOC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Pulses","Peas","EF NH3 residue burning","kg tonne-1","2.4","2.4","2.4","2.4","2.4"
0,0,"Pulses","Peas","EF PM10 residue burning","kg tonne-1","5.7","5.7","5.7","5.7","5.7"
0,0,"Pulses","Peas","EF PM2.5 residue burning","kg tonne-1","5.4","5.4","5.4","5.4","5.4"
0,0,"Pulses","Peas","EF BC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Pulses","Peas","EF OC residue burning","kg tonne-1","3.3","3.3","3.3","3.3","3.3"
0,0,"Pulses","Peas","EF CH4 residue burning","kg tonne-1","2.7","2.7","2.7","2.7","2.7"
0,0,"Pulses","Peas","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Pulses","Peas","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Pulses","Peas","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Pulses","Peas","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Pulses","Peas","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Pulses","Peas","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Pulses","Peas","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Pulses","Peas","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Pulses","Peas","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Pulses","Peas","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Pulses","Peas","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Pulses","Peas","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Pulses","Pulses","Fraction Consumption Waste","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Pulses","Pulses","Fraction food supply consumed","fraction","0.0275209444021325","0.0305388520109332","0.0349050755521116","0.0405513981882631","0.0415707620528771"
0,0,"Pulses","Pulses","Fraction food supply wasted","fraction","0.000277989337395278","0.000308473252635689","0.0003525765207284","0.000409610082709728","0.000419906687402799"
0,0,"Pulses","Pulses","kcal per tonne","kcal per tonne","3347361.80904523","3345127.61020882","3365248.22695035","3371225.57726465","3369230.76923077"
0,0,"Pulses","Pulses","Loss","tonnes","240000","258000","415000","429000","291000"
0,0,"Pulses","Pulses","Stock var","tonnes","6000","0","7e+05","399000","97000"
0,0,"Pulses","Pulses","Import","tonnes","5000","3000","3000","0","0"
0,0,"Pulses","Pulses","Export","tonnes","1000","1000","9000","4000","5000"
0,0,"Pulses","Pulses","Seed","tonnes","120000","129000","204000","210000","145000"
0,0,"Pulses","Pulses","Processing","tonnes","0","0","0","0","0"
0,0,"Pulses","Pulses","Nonfood","tonnes","0","0","0","0","0"
0,0,"Pulses","Pulses","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Pulses","Pulses","Area Harvested","hectares","149254","143411","144608","147065","149498"
0,0,"Pulses","Pulses","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Pulses","Pulses","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Pulses","Pulses","N pct in crop","Percent","3.52","3.52","3.52","3.52","3.52"
0,0,"Pulses","Pulses","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Pulses","Pulses","Dry Matter Fraction","fraction","0.91","0.91","0.91","0.91","0.91"
0,0,"Pulses","Pulses","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Pulses","Pulses","slope_ag","unitless","1.13","1.13","1.13","1.13","1.13"
0,0,"Pulses","Pulses","intercept_ag","unitless","0.85","0.85","0.85","0.85","0.85"
0,0,"Pulses","Pulses","residue_ratio_agbg","unitless","0.19","0.19","0.19","0.19","0.19"
0,0,"Pulses","Pulses","ncont_ag","fraction","0.008","0.008","0.008","0.008","0.008"
0,0,"Pulses","Pulses","ncont_bg","unitless","0.008","0.008","0.008","0.008","0.008"
0,0,"Pulses","Pulses","fuel_pct","Percent","0","0","0","0","0"
0,0,"Pulses","Pulses","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Pulses","Pulses","EF CO residue burning","kg tonne-1","66.7","66.7","66.7","66.7","66.7"
0,0,"Pulses","Pulses","EF NOx residue burning","kg tonne-1","2.3","2.3","2.3","2.3","2.3"
0,0,"Pulses","Pulses","EF SO2 residue burning","kg tonne-1","0.48","0.48","0.48","0.48","0.48"
0,0,"Pulses","Pulses","EF NMVOC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Pulses","Pulses","EF NH3 residue burning","kg tonne-1","2.4","2.4","2.4","2.4","2.4"
0,0,"Pulses","Pulses","EF PM10 residue burning","kg tonne-1","5.7","5.7","5.7","5.7","5.7"
0,0,"Pulses","Pulses","EF PM2.5 residue burning","kg tonne-1","5.4","5.4","5.4","5.4","5.4"
0,0,"Pulses","Pulses","EF BC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Pulses","Pulses","EF OC residue burning","kg tonne-1","3.3","3.3","3.3","3.3","3.3"
0,0,"Pulses","Pulses","EF CH4 residue burning","kg tonne-1","2.7","2.7","2.7","2.7","2.7"
0,0,"Pulses","Pulses","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Pulses","Pulses","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Pulses","Pulses","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Pulses","Pulses","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Pulses","Pulses","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Pulses","Pulses","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Pulses","Pulses","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Pulses","Pulses","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Pulses","Pulses","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Pulses","Pulses","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Pulses","Pulses","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Pulses","Pulses","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Roots","Cassava and products","Fraction Consumption Waste","fraction","0.02","0.02","0.02","0.02","0.02"
0,0,"Roots","Cassava and products","Fraction food supply consumed","fraction","0.114569687738005","0.117094884810621","0.116946919798528","0.104986215045293","0.111259720062208"
0,0,"Roots","Cassava and products","Fraction food supply wasted","fraction","0.00233815689261234","0.00238969152674736","0.00238667183262301","0.00214257581725089","0.0022706065318818"
0,0,"Roots","Cassava and products","kcal per tonne","kcal per tonne","818517.165814463","818661.584695448","818612.102235491","813570.433499959","818649.665872955"
0,0,"Roots","Cassava and products","Loss","tonnes","4239000","4338000","4482000","4466000","4476000"
0,0,"Roots","Cassava and products","Stock var","tonnes","0","0","0","0","0"
0,0,"Roots","Cassava and products","Import","tonnes","5000","0","6000","11000","2000"
0,0,"Roots","Cassava and products","Export","tonnes","6000","4000","8000","8000","9000"
0,0,"Roots","Cassava and products","Seed","tonnes","0","0","0","0","0"
0,0,"Roots","Cassava and products","Processing","tonnes","0","0","0","0","0"
0,0,"Roots","Cassava and products","Nonfood","tonnes","0","0","0","0","0"
0,0,"Roots","Cassava and products","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Roots","Cassava and products","Area Harvested","hectares","6458435","6216434","6234300","6319718","6667820"
0,0,"Roots","Cassava and products","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Roots","Cassava and products","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Roots","Cassava and products","N pct in crop","Percent","0.144","0.144","0.144","0.144","0.144"
0,0,"Roots","Cassava and products","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Roots","Cassava and products","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Roots","Cassava and products","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Roots","Cassava and products","slope_ag","unitless","0","0","0","0","0"
0,0,"Roots","Cassava and products","intercept_ag","unitless","0","0","0","0","0"
0,0,"Roots","Cassava and products","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Roots","Cassava and products","ncont_ag","fraction","0","0","0","0","0"
0,0,"Roots","Cassava and products","ncont_bg","unitless","0","0","0","0","0"
0,0,"Roots","Cassava and products","fuel_pct","Percent","0","0","0","0","0"
0,0,"Roots","Cassava and products","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Roots","Cassava and products","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Roots","Cassava and products","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Roots","Cassava and products","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Roots","Cassava and products","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Roots","Cassava and products","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Roots","Cassava and products","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Cassava and products","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Cassava and products","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Cassava and products","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Roots","Cassava and products","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Roots","Cassava and products","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Roots","Potatoes and products","Fraction Consumption Waste","fraction","0.02","0.02","0.02","0.02","0.02"
0,0,"Roots","Potatoes and products","Fraction food supply consumed","fraction","0.00335872048743336","0.00344396720031238","0.00341728012398295","0.0034738085860575","0.00342923794712286"
0,0,"Roots","Potatoes and products","Fraction food supply wasted","fraction","6.85453160700685e-05","7.02850449043342e-05","6.97404106935296e-05","7.08940527766837e-05","6.99844479004666e-05"
0,0,"Roots","Potatoes and products","kcal per tonne","kcal per tonne","703426.124197002","703426.124197002","717248.908296943","723568.281938326","725165.562913907"
0,0,"Roots","Potatoes and products","Loss","tonnes","88000","93000","96000","99000","103000"
0,0,"Roots","Potatoes and products","Stock var","tonnes","7000","30000","56000","70000","82000"
0,0,"Roots","Potatoes and products","Import","tonnes","12000","12000","12000","9000","11000"
0,0,"Roots","Potatoes and products","Export","tonnes","2000","2000","2000","0","0"
0,0,"Roots","Potatoes and products","Seed","tonnes","206000","220000","219000","228000","233000"
0,0,"Roots","Potatoes and products","Processing","tonnes","0","0","0","0","0"
0,0,"Roots","Potatoes and products","Nonfood","tonnes","0","0","0","0","0"
0,0,"Roots","Potatoes and products","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Roots","Potatoes and products","Area Harvested","hectares","316733","318600","316775","321020","325112"
0,0,"Roots","Potatoes and products","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Roots","Potatoes and products","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Roots","Potatoes and products","N pct in crop","Percent","0.256","0.256","0.256","0.256","0.256"
0,0,"Roots","Potatoes and products","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Roots","Potatoes and products","Dry Matter Fraction","fraction","0.22","0.22","0.22","0.22","0.22"
0,0,"Roots","Potatoes and products","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Roots","Potatoes and products","slope_ag","unitless","0.1","0.1","0.1","0.1","0.1"
0,0,"Roots","Potatoes and products","intercept_ag","unitless","1.06","1.06","1.06","1.06","1.06"
0,0,"Roots","Potatoes and products","residue_ratio_agbg","unitless","0.2","0.2","0.2","0.2","0.2"
0,0,"Roots","Potatoes and products","ncont_ag","fraction","0.019","0.019","0.019","0.019","0.019"
0,0,"Roots","Potatoes and products","ncont_bg","unitless","0.014","0.014","0.014","0.014","0.014"
0,0,"Roots","Potatoes and products","fuel_pct","Percent","0","0","0","0","0"
0,0,"Roots","Potatoes and products","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Roots","Potatoes and products","EF CO residue burning","kg tonne-1","66.7","66.7","66.7","66.7","66.7"
0,0,"Roots","Potatoes and products","EF NOx residue burning","kg tonne-1","2.3","2.3","2.3","2.3","2.3"
0,0,"Roots","Potatoes and products","EF SO2 residue burning","kg tonne-1","0.48","0.48","0.48","0.48","0.48"
0,0,"Roots","Potatoes and products","EF NMVOC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Roots","Potatoes and products","EF NH3 residue burning","kg tonne-1","2.4","2.4","2.4","2.4","2.4"
0,0,"Roots","Potatoes and products","EF PM10 residue burning","kg tonne-1","5.7","5.7","5.7","5.7","5.7"
0,0,"Roots","Potatoes and products","EF PM2.5 residue burning","kg tonne-1","5.4","5.4","5.4","5.4","5.4"
0,0,"Roots","Potatoes and products","EF BC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Roots","Potatoes and products","EF OC residue burning","kg tonne-1","3.3","3.3","3.3","3.3","3.3"
0,0,"Roots","Potatoes and products","EF CH4 residue burning","kg tonne-1","2.7","2.7","2.7","2.7","2.7"
0,0,"Roots","Potatoes and products","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Roots","Potatoes and products","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Roots","Potatoes and products","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Roots","Potatoes and products","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Roots","Potatoes and products","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Potatoes and products","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Roots","Potatoes and products","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Potatoes and products","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
