"country","scenario","species","mgmt","animal","cohort","feed","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"sheep","mixed","non-dairy","AF","GRASSF",0,0,"51","51","51","51","51"
0,0,"sheep","mixed","non-dairy","AF","GRASSH",0,0,"23.4","23.4","23.4","23.4","23.4"
0,0,"sheep","mixed","non-dairy","AF","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","GRASSLEGH",0,0,"8.3","8.3","8.3","8.3","8.3"
0,0,"sheep","mixed","non-dairy","AF","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","WSTRAW",0,0,"9.8","9.8","9.8","9.8","9.8"
0,0,"sheep","mixed","non-dairy","AF","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","TOPS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","GRNBYDRY",0,0,"0.9","0.9","0.9","0.9","0.9"
0,0,"sheep","mixed","non-dairy","AF","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AF","LEAVES",0,0,"6.6","6.6","6.6","6.6","6.6"
0,0,"sheep","mixed","non-dairy","AF","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","GRASSF",0,0,"51","51","51","51","51"
0,0,"sheep","mixed","non-dairy","RF","GRASSH",0,0,"23.4","23.4","23.4","23.4","23.4"
0,0,"sheep","mixed","non-dairy","RF","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","GRASSLEGH",0,0,"8.3","8.3","8.3","8.3","8.3"
0,0,"sheep","mixed","non-dairy","RF","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","WSTRAW",0,0,"9.8","9.8","9.8","9.8","9.8"
0,0,"sheep","mixed","non-dairy","RF","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","TOPS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","GRNBYDRY",0,0,"0.9","0.9","0.9","0.9","0.9"
0,0,"sheep","mixed","non-dairy","RF","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RF","LEAVES",0,0,"6.6","6.6","6.6","6.6","6.6"
0,0,"sheep","mixed","non-dairy","RF","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","GRASSF",0,0,"51","51","51","51","51"
0,0,"sheep","mixed","non-dairy","AM","GRASSH",0,0,"23.4","23.4","23.4","23.4","23.4"
0,0,"sheep","mixed","non-dairy","AM","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","GRASSLEGH",0,0,"8.3","8.3","8.3","8.3","8.3"
0,0,"sheep","mixed","non-dairy","AM","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","WSTRAW",0,0,"9.8","9.8","9.8","9.8","9.8"
0,0,"sheep","mixed","non-dairy","AM","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","TOPS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","GRNBYDRY",0,0,"0.9","0.9","0.9","0.9","0.9"
0,0,"sheep","mixed","non-dairy","AM","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","AM","LEAVES",0,0,"6.6","6.6","6.6","6.6","6.6"
0,0,"sheep","mixed","non-dairy","AM","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","GRASSF",0,0,"51","51","51","51","51"
0,0,"sheep","mixed","non-dairy","RM","GRASSH",0,0,"23.4","23.4","23.4","23.4","23.4"
0,0,"sheep","mixed","non-dairy","RM","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","GRASSLEGH",0,0,"8.3","8.3","8.3","8.3","8.3"
0,0,"sheep","mixed","non-dairy","RM","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","WSTRAW",0,0,"9.8","9.8","9.8","9.8","9.8"
0,0,"sheep","mixed","non-dairy","RM","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","TOPS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","GRNBYDRY",0,0,"0.9","0.9","0.9","0.9","0.9"
0,0,"sheep","mixed","non-dairy","RM","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","RM","LEAVES",0,0,"6.6","6.6","6.6","6.6","6.6"
0,0,"sheep","mixed","non-dairy","RM","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","GRASSF",0,0,"51","51","51","51","51"
0,0,"sheep","mixed","non-dairy","MF","GRASSH",0,0,"23.4","23.4","23.4","23.4","23.4"
0,0,"sheep","mixed","non-dairy","MF","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","GRASSLEGH",0,0,"8.3","8.3","8.3","8.3","8.3"
0,0,"sheep","mixed","non-dairy","MF","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","WSTRAW",0,0,"9.8","9.8","9.8","9.8","9.8"
0,0,"sheep","mixed","non-dairy","MF","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","TOPS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","GRNBYDRY",0,0,"0.9","0.9","0.9","0.9","0.9"
0,0,"sheep","mixed","non-dairy","MF","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MF","LEAVES",0,0,"6.6","6.6","6.6","6.6","6.6"
0,0,"sheep","mixed","non-dairy","MF","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","GRASSF",0,0,"51","51","51","51","51"
0,0,"sheep","mixed","non-dairy","MM","GRASSH",0,0,"23.4","23.4","23.4","23.4","23.4"
0,0,"sheep","mixed","non-dairy","MM","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","GRASSLEGH",0,0,"8.3","8.3","8.3","8.3","8.3"
0,0,"sheep","mixed","non-dairy","MM","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","WSTRAW",0,0,"9.8","9.8","9.8","9.8","9.8"
0,0,"sheep","mixed","non-dairy","MM","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","TOPS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","GRNBYDRY",0,0,"0.9","0.9","0.9","0.9","0.9"
0,0,"sheep","mixed","non-dairy","MM","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","non-dairy","MM","LEAVES",0,0,"6.6","6.6","6.6","6.6","6.6"
0,0,"sheep","mixed","non-dairy","MM","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","GRASSF",0,0,"47","47","47","47","47"
0,0,"sheep","mixed","dairy","AF","GRASSH",0,0,"20.9","20.9","20.9","20.9","20.9"
0,0,"sheep","mixed","dairy","AF","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","GRASSLEGH",0,0,"10.4","10.4","10.4","10.4","10.4"
0,0,"sheep","mixed","dairy","AF","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","WSTRAW",0,0,"15","15","15","15","15"
0,0,"sheep","mixed","dairy","AF","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","TOPS",0,0,"0.5","0.5","0.5","0.5","0.5"
0,0,"sheep","mixed","dairy","AF","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","GRNBYDRY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AF","LEAVES",0,0,"6.2","6.2","6.2","6.2","6.2"
0,0,"sheep","mixed","dairy","AF","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","GRASSF",0,0,"47","47","47","47","47"
0,0,"sheep","mixed","dairy","RF","GRASSH",0,0,"20.9","20.9","20.9","20.9","20.9"
0,0,"sheep","mixed","dairy","RF","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","GRASSLEGH",0,0,"10.4","10.4","10.4","10.4","10.4"
0,0,"sheep","mixed","dairy","RF","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","WSTRAW",0,0,"15","15","15","15","15"
0,0,"sheep","mixed","dairy","RF","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","TOPS",0,0,"0.5","0.5","0.5","0.5","0.5"
0,0,"sheep","mixed","dairy","RF","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","GRNBYDRY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","CONC",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","RF","LEAVES",0,0,"6.2","6.2","6.2","6.2","6.2"
0,0,"sheep","mixed","dairy","RF","GRASSH2",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","GRASSF",0,0,"47","47","47","47","47"
0,0,"sheep","mixed","dairy","AM","GRASSH",0,0,"20.9","20.9","20.9","20.9","20.9"
0,0,"sheep","mixed","dairy","AM","GRASSLEGF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","GRASSLEGH",0,0,"10.4","10.4","10.4","10.4","10.4"
0,0,"sheep","mixed","dairy","AM","ALFALFAH",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","GRAINSIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","MAIZESIL",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","WSTRAW",0,0,"15","15","15","15","15"
0,0,"sheep","mixed","dairy","AM","ZSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","MSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","SSTOVER",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","RSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","BSTRAW",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","TOPS",0,0,"0.5","0.5","0.5","0.5","0.5"
0,0,"sheep","mixed","dairy","AM","FDDRBEET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","CORN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","GRAINS",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","MLSOY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","MLRAPE",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","MLCTTN",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","BPULP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","PKEXP",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","MOLASSES",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","MZGLTM",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","MZGLTF",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","GRNBYDRY",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","GRNBYWET",0,0,"0","0","0","0","0"
0,0,"sheep","mixed","dairy","AM","CONC",0,0,"0","0","0","0","0"
