"country","year","sector","subsector","species","mgmt","animal","pollutant","units","value"
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops Oil, Other",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops Oil, Other",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops Oil, Other",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops Oil, Other",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oilcrops, Other",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olive Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Olives (including preserved)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"CO2","kg y-1",736471.008
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"CO","kg y-1",1292.0544
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"NOx","kg y-1",9362.42496
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"NMVOC","kg y-1",496.944
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"PM10","kg y-1",954.13248
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"PM2.5","kg y-1",954.13248
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"BC","kg y-1",397.5552
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"OC","kg y-1",278.28864
"Nigeria",2018,"crops","machinery diesel consumption","Onions",NA,NA,"CH4","kg y-1",99.3888
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Oranges, Mandarines",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palm Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Palmkernel Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Peas",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"CO2","kg y-1",9223020.261
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"CO","kg y-1",16180.7373
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"NOx","kg y-1",117248.11182
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"NMVOC","kg y-1",6223.3605
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"PM10","kg y-1",11948.85216
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"PM2.5","kg y-1",11948.85216
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"BC","kg y-1",4978.6884
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"OC","kg y-1",3485.08188
"Nigeria",2018,"crops","machinery diesel consumption","Pineapples and products",NA,NA,"CH4","kg y-1",1244.6721
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"CO2","kg y-1",23477907.726
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"CO","kg y-1",41189.3118
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"NOx","kg y-1",298464.09012
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"NMVOC","kg y-1",15842.043
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"PM10","kg y-1",30416.72256
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"PM2.5","kg y-1",30416.72256
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"BC","kg y-1",12673.6344
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"OC","kg y-1",8871.54408
"Nigeria",2018,"crops","machinery diesel consumption","Plantains",NA,NA,"CH4","kg y-1",3168.4086
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"CO2","kg y-1",15177203.496
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"CO","kg y-1",26626.6728
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"NOx","kg y-1",192940.96752
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"NMVOC","kg y-1",10241.028
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"PM10","kg y-1",19662.77376
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"PM2.5","kg y-1",19662.77376
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"BC","kg y-1",8192.8224
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"OC","kg y-1",5734.97568
"Nigeria",2018,"crops","machinery diesel consumption","Potatoes and products",NA,NA,"CH4","kg y-1",2048.2056
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"CO2","kg y-1",6979015.134
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"CO","kg y-1",12243.8862
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"NOx","kg y-1",88721.08308
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"NMVOC","kg y-1",4709.187
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"PM10","kg y-1",9041.63904
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"PM2.5","kg y-1",9041.63904
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"BC","kg y-1",3767.3496
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"OC","kg y-1",2637.14472
"Nigeria",2018,"crops","machinery diesel consumption","Pulses",NA,NA,"CH4","kg y-1",941.8374
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustard Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rape and Mustardseed",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"CO2","kg y-1",274197969.045
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"CO","kg y-1",481049.0685
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"NOx","kg y-1",3485755.5579
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"NMVOC","kg y-1",185018.8725
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"PM10","kg y-1",355236.2352
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"PM2.5","kg y-1",355236.2352
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"BC","kg y-1",148015.098
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"OC","kg y-1",103610.5686
"Nigeria",2018,"crops","machinery diesel consumption","Rice and products",NA,NA,"CH4","kg y-1",37003.7745
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"CO2","kg y-1",730282149.324
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"CO","kg y-1",1281196.7532
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"NOx","kg y-1",9283748.78088
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"NMVOC","kg y-1",492767.982
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"PM10","kg y-1",946114.52544
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"PM2.5","kg y-1",946114.52544
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"BC","kg y-1",394214.3856
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"OC","kg y-1",275950.06992
"Nigeria",2018,"crops","machinery diesel consumption","Roots, Other",NA,NA,"CH4","kg y-1",98553.5964
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Rye and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"CO2","kg y-1",32357574.522
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"CO","kg y-1",56767.6746
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"NOx","kg y-1",411347.30364
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"NMVOC","kg y-1",21833.721
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"PM10","kg y-1",41920.74432
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"PM2.5","kg y-1",41920.74432
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"BC","kg y-1",17466.9768
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"OC","kg y-1",12226.88376
"Nigeria",2018,"crops","machinery diesel consumption","Sesame seed",NA,NA,"CH4","kg y-1",4366.7442
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sesameseed Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"CO2","kg y-1",261242829.666
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"CO","kg y-1",458320.7538
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"NOx","kg y-1",3321062.69292
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"NMVOC","kg y-1",176277.213
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"PM10","kg y-1",338452.24896
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"PM2.5","kg y-1",338452.24896
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"BC","kg y-1",141021.7704
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"OC","kg y-1",98715.23928
"Nigeria",2018,"crops","machinery diesel consumption","Sorghum and products",NA,NA,"CH4","kg y-1",35255.4426
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabean Oil",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"CO2","kg y-1",32508920.808
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"CO","kg y-1",57033.1944
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"NOx","kg y-1",413271.30096
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"NMVOC","kg y-1",21935.844
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"PM10","kg y-1",42116.82048
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"PM2.5","kg y-1",42116.82048
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"BC","kg y-1",17548.6752
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"OC","kg y-1",12284.07264
"Nigeria",2018,"crops","machinery diesel consumption","Soyabeans",NA,NA,"CH4","kg y-1",4387.1688
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar (Raw Equivalent)",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"CO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","machinery diesel consumption","Sugar beet",NA,NA,"PM2.5","kg y-1",0
