"country","year","risk","disease","age","sex","mean","median","p2.5","p97.5"
NA,NA,"obese","Ovarian cancer","90-94","male",0,0,0,0
NA,NA,"obese","Ovarian cancer","95-99","male",0,0,0,0
NA,NA,"obese","Ovarian cancer","100+","male",0,0,0,0
NA,NA,"obese","Pancreatic cancer","25-29","male",0.0529823254390454,0.0557700176117687,-0.00628659600595372,0.0995769176080307
NA,NA,"obese","Pancreatic cancer","30-34","male",0.165357690420493,0.175766966921778,-0.0154788479742439,0.30884990729245
NA,NA,"obese","Pancreatic cancer","35-39","male",0.312145372167542,0.317290485135046,-0.0475984644111299,0.605134987079023
NA,NA,"obese","Pancreatic cancer","40-44","male",0.49318302113718,0.50895721794152,-0.0461503248093233,0.922955105589052
NA,NA,"obese","Pancreatic cancer","45-49","male",0.911867127791175,0.939097903895001,-0.083547258680615,1.70684943628005
NA,NA,"obese","Pancreatic cancer","50-54","male",1.30066233417878,1.35051094423562,-0.259901843665537,2.5224780466751
NA,NA,"obese","Pancreatic cancer","55-59","male",1.91465897768411,1.95005871795261,-0.27378499900634,3.69438033291407
NA,NA,"obese","Pancreatic cancer","60-64","male",2.25241707414635,2.31867664328457,-0.022919229470689,4.25936457593579
NA,NA,"obese","Pancreatic cancer","65-69","male",2.83202548214514,2.89136961597133,-0.229169122611426,5.26753442313114
NA,NA,"obese","Pancreatic cancer","70-74","male",2.43234117899542,2.51682050353875,-0.15677415390965,4.46070641702264
NA,NA,"obese","Pancreatic cancer","75-79","male",2.18213307133579,2.2757734033869,-0.186084069094554,4.03016022190989
NA,NA,"obese","Pancreatic cancer","80-84","male",0.996861551361428,1.02901415262822,-0.000802210446058099,1.91755976265115
NA,NA,"obese","Pancreatic cancer","85-89","male",0.251632876836963,0.260842131444367,-0.00458619183943935,0.468838464029946
NA,NA,"obese","Pancreatic cancer","90-94","male",0.0383104298053412,0.0394065598444141,-0.00658407859004531,0.0733279449740109
NA,NA,"obese","Pancreatic cancer","95-99","male",0,0,0,0
NA,NA,"obese","Pancreatic cancer","100+","male",0,0,0,0
NA,NA,"obese","Subarachnoid hemorrhage","25-29","male",1.30536090648838,1.36028471627524,0.455448025279012,1.49533456563165
NA,NA,"obese","Subarachnoid hemorrhage","30-34","male",2.41499560042674,2.59852002877487,1.40561059906939,2.84379125294546
NA,NA,"obese","Subarachnoid hemorrhage","35-39","male",3.32589597016631,3.25351262079494,1.87271356330339,3.60381019589629
NA,NA,"obese","Subarachnoid hemorrhage","40-44","male",4.82810228610648,5.08831917313957,2.60511315808639,5.60228548930752
NA,NA,"obese","Subarachnoid hemorrhage","45-49","male",4.88919748195824,4.92695681180038,2.20893797234883,5.43066277878174
NA,NA,"obese","Subarachnoid hemorrhage","50-54","male",7.11325538379659,5.55605135930386,2.01835725938196,6.12084080656169
NA,NA,"obese","Subarachnoid hemorrhage","55-59","male",6.73749174761377,6.82834909824844,3.62099286954083,7.50748654300539
NA,NA,"obese","Subarachnoid hemorrhage","60-64","male",-378.494769522736,5.39959497535475,2.64041280324327,5.92032992581099
NA,NA,"obese","Subarachnoid hemorrhage","65-69","male",5.9903882786494,6.27612597294558,3.25272038049561,6.91227887882269
NA,NA,"obese","Subarachnoid hemorrhage","70-74","male",4.92398322474261,5.08962114860021,2.37452354208635,5.57027780823318
NA,NA,"obese","Subarachnoid hemorrhage","75-79","male",3.64350274117157,3.87080158597612,1.67361525019412,4.2378328305361
NA,NA,"obese","Subarachnoid hemorrhage","80-84","male",2.05324496727376,2.14778038451469,1.02981257570305,2.3680224857365
NA,NA,"obese","Subarachnoid hemorrhage","85-89","male",0.541508425275582,0.544945060637512,0.289534168152444,0.59840231581643
NA,NA,"obese","Subarachnoid hemorrhage","90-94","male",0.0866395696270902,0.0837669612740158,0.0315469160437917,0.0920688339526509
NA,NA,"obese","Subarachnoid hemorrhage","95-99","male",0,0,0,0
NA,NA,"obese","Subarachnoid hemorrhage","100+","male",0,0,0,0
NA,NA,"obese","Thyroid cancer","25-29","male",0.0262167788286275,0.0269446772684515,0.0109094710479692,0.0374943595993574
NA,NA,"obese","Thyroid cancer","30-34","male",0.0333758413553688,0.0344170996178113,0.0138654209207323,0.0482761645552014
NA,NA,"obese","Thyroid cancer","35-39","male",0.054150611817574,0.0552031730868962,0.0230608756317391,0.077817409054658
NA,NA,"obese","Thyroid cancer","40-44","male",0.102673358343992,0.104553816908435,0.0402045521396736,0.148842436526248
NA,NA,"obese","Thyroid cancer","45-49","male",0.120662285251456,0.12409151025753,0.0432240792228971,0.176044032845113
NA,NA,"obese","Thyroid cancer","50-54","male",0.198902995642872,0.203310786914428,0.0766089116385929,0.290792540717424
NA,NA,"obese","Thyroid cancer","55-59","male",0.258021489140963,0.268930214406132,0.0930975291819626,0.374539531660584
NA,NA,"obese","Thyroid cancer","60-64","male",0.286059258454734,0.293627082988925,0.111413351205039,0.41207061463622
NA,NA,"obese","Thyroid cancer","65-69","male",0.29202381887349,0.302621163577495,0.105043370213585,0.421475414367032
NA,NA,"obese","Thyroid cancer","70-74","male",0.273910274943462,0.281012859157881,0.0990152878189406,0.403327519305267
NA,NA,"obese","Thyroid cancer","75-79","male",0.244421986015623,0.251466939894573,0.0988121586275611,0.350059507748258
NA,NA,"obese","Thyroid cancer","80-84","male",0.106718471232467,0.108754205966466,0.0425835665638238,0.155164835998919
NA,NA,"obese","Thyroid cancer","85-89","male",0.0273242171642192,0.028057418317977,0.0104445564775122,0.0400266371125206
NA,NA,"obese","Thyroid cancer","90-94","male",0.00421246062180633,0.00433418330408655,0.00166763489558517,0.00605190169017985
NA,NA,"obese","Thyroid cancer","95-99","male",0,0,0,0
NA,NA,"obese","Thyroid cancer","100+","male",0,0,0,0
NA,NA,"obese","Uterine cancer","25-29","male",0,0,0,0
NA,NA,"obese","Uterine cancer","30-34","male",0,0,0,0
NA,NA,"obese","Uterine cancer","35-39","male",0,0,0,0
NA,NA,"obese","Uterine cancer","40-44","male",0,0,0,0
NA,NA,"obese","Uterine cancer","45-49","male",0,0,0,0
NA,NA,"obese","Uterine cancer","50-54","male",0,0,0,0
NA,NA,"obese","Uterine cancer","55-59","male",0,0,0,0
NA,NA,"obese","Uterine cancer","60-64","male",0,0,0,0
NA,NA,"obese","Uterine cancer","65-69","male",0,0,0,0
NA,NA,"obese","Uterine cancer","70-74","male",0,0,0,0
NA,NA,"obese","Uterine cancer","75-79","male",0,0,0,0
NA,NA,"obese","Uterine cancer","80-84","male",0,0,0,0
NA,NA,"obese","Uterine cancer","85-89","male",0,0,0,0
NA,NA,"obese","Uterine cancer","90-94","male",0,0,0,0
NA,NA,"obese","Uterine cancer","95-99","male",0,0,0,0
NA,NA,"obese","Uterine cancer","100+","male",0,0,0,0
NA,NA,"obese","Acute lymphoid leukemia","25-29","female",0.329393192426151,0.335766761481703,0.157634681584308,0.467513430399931
NA,NA,"obese","Acute lymphoid leukemia","30-34","female",0.0225710008057649,0.0227480139228103,0.0112489913888256,0.0320340512270019
NA,NA,"obese","Acute lymphoid leukemia","35-39","female",0.180297905512951,0.181666896110216,0.0905074128913909,0.255225716561826
NA,NA,"obese","Acute lymphoid leukemia","40-44","female",0.229869266150921,0.234610793297072,0.111100921973934,0.326210071349416
NA,NA,"obese","Acute lymphoid leukemia","45-49","female",0.0723463489114333,0.0729884613246998,0.0360853449550956,0.101557262261918
NA,NA,"obese","Acute lymphoid leukemia","50-54","female",0.0261420356537698,0.0263464774809461,0.013597550369372,0.0372209345964529
NA,NA,"obese","Acute lymphoid leukemia","55-59","female",0.0637499595117897,0.0651046318209735,0.032584768718412,0.0916614390861856
NA,NA,"obese","Acute lymphoid leukemia","60-64","female",0.00890915960394452,0.00900335234450456,0.00445994392605259,0.0125775017090414
NA,NA,"obese","Acute lymphoid leukemia","65-69","female",0.0541621689207906,0.0542674412877858,0.0289013756156129,0.0774712872177333
NA,NA,"obese","Acute lymphoid leukemia","70-74","female",0.0202776883204266,0.0206534490325396,0.00989419884780144,0.0288783629336126
NA,NA,"obese","Acute lymphoid leukemia","75-79","female",0.00292438100353591,0.00296103588759871,0.00148448718285092,0.00417425427498739
NA,NA,"obese","Acute lymphoid leukemia","80-84","female",0.00729239645837052,0.00740967647405833,0.00357331192538561,0.0102693091130644
NA,NA,"obese","Acute lymphoid leukemia","85-89","female",0.00192287079997557,0.00195533834946007,0.000987539994745809,0.00271280195631643
NA,NA,"obese","Acute lymphoid leukemia","90-94","female",0.000325268511272153,0.000329953336858272,0.000169928352713083,0.000470565731633319
NA,NA,"obese","Acute lymphoid leukemia","95-99","female",4.08012590063414e-05,4.1870101925451e-05,2.05774687997222e-05,5.64735043639794e-05
NA,NA,"obese","Acute lymphoid leukemia","100+","female",0,0,0,0
NA,NA,"obese","Acute myeloid leukemia","25-29","female",0.0667486360275519,0.0678992139824884,0.034998131821624,0.0951655304792463
NA,NA,"obese","Acute myeloid leukemia","30-34","female",0.03857034155546,0.0391252293143903,0.0205907514519689,0.0550407965451209
NA,NA,"obese","Acute myeloid leukemia","35-39","female",0.176345852645138,0.179875354516491,0.0878809682165513,0.246150767507796
NA,NA,"obese","Acute myeloid leukemia","40-44","female",0.0565542266532396,0.05730200370486,0.0264544529410488,0.081831067608456
NA,NA,"obese","Acute myeloid leukemia","45-49","female",0.209695132347391,0.211429717976837,0.102913834892112,0.302043200513395
NA,NA,"obese","Acute myeloid leukemia","50-54","female",0.07082559547578,0.071594820711141,0.0347024845125983,0.10162589414849
NA,NA,"obese","Acute myeloid leukemia","55-59","female",0.175093469505487,0.177331760775056,0.0858296360416548,0.251550849181835
NA,NA,"obese","Acute myeloid leukemia","60-64","female",0.0220590158680834,0.0224564304413091,0.01082298477647,0.0312090465908428
NA,NA,"obese","Acute myeloid leukemia","65-69","female",0.134524821415011,0.13644123168041,0.0652764047017786,0.193383817094067
NA,NA,"obese","Acute myeloid leukemia","70-74","female",0.558300631097803,0.565235622721277,0.284967089931045,0.782196181167069
NA,NA,"obese","Acute myeloid leukemia","75-79","female",0.00624225535497493,0.00635474422151542,0.00307863385989559,0.00880150907591813
NA,NA,"obese","Acute myeloid leukemia","80-84","female",0.0170352579222718,0.0173190935192784,0.00832476219953682,0.0236718359698366
NA,NA,"obese","Acute myeloid leukemia","85-89","female",0.00449767469955084,0.0045844310742663,0.00214699391512739,0.00637279149889064
NA,NA,"obese","Acute myeloid leukemia","90-94","female",0.000769094636008111,0.000780033194302672,0.000400699945666981,0.00109354411386358
NA,NA,"obese","Acute myeloid leukemia","95-99","female",9.65728917209042e-05,9.7889408938903e-05,4.72837352935863e-05,0.000137670717214707
NA,NA,"obese","Acute myeloid leukemia","100+","female",0,0,0,0
NA,NA,"obese","Alzheimer's disease and other dementias","25-29","female",0,0,0,0
NA,NA,"obese","Alzheimer's disease and other dementias","30-34","female",0,0,0,0
NA,NA,"obese","Alzheimer's disease and other dementias","35-39","female",0,0,0,0
NA,NA,"obese","Alzheimer's disease and other dementias","40-44","female",0.124089720558993,0.1298558181024,0.0264470546325052,0.189363546798249
NA,NA,"obese","Alzheimer's disease and other dementias","45-49","female",0.696576669274994,0.712066210677158,0.160731136225608,1.08906966217254
NA,NA,"obese","Alzheimer's disease and other dementias","50-54","female",1.36902622877472,1.42918844229539,0.275806620429936,2.1123482975906
NA,NA,"obese","Alzheimer's disease and other dementias","55-59","female",2.54941450583142,2.62224128548364,0.690761063887998,3.84731394565326
NA,NA,"obese","Alzheimer's disease and other dementias","60-64","female",4.58010862862165,4.84989540171624,0.74652560619509,6.9196764371494
NA,NA,"obese","Alzheimer's disease and other dementias","65-69","female",8.8094384597211,9.18984895700003,1.9528979005806,13.7436717148647
NA,NA,"obese","Alzheimer's disease and other dementias","70-74","female",14.7408927282335,15.4121668614971,3.29968558428099,22.2273647196023
NA,NA,"obese","Alzheimer's disease and other dementias","75-79","female",21.0570057584839,22.0764431616001,4.13617327224582,31.9971571036878
NA,NA,"obese","Alzheimer's disease and other dementias","80-84","female",57.1047386499845,59.1452068729341,12.3335392821524,89.0726585727381
NA,NA,"obese","Alzheimer's disease and other dementias","85-89","female",15.2158312367476,15.7919380804366,5.00286302912487,22.8983108656418
NA,NA,"obese","Alzheimer's disease and other dementias","90-94","female",2.58629294828461,2.68943446762445,0.715669734889415,3.9412512482091
NA,NA,"obese","Alzheimer's disease and other dementias","95-99","female",0.322642806442989,0.33389787158926,0.0894097503472688,0.483379148683333
NA,NA,"obese","Alzheimer's disease and other dementias","100+","female",0,0,0,0
NA,NA,"obese","Asthma","25-29","female",3.03408945828514,3.06082798613833,2.40281653404936,3.51791635042781
NA,NA,"obese","Asthma","30-34","female",3.71954028776397,3.72463596766885,3.0380752286388,4.33885538568944
NA,NA,"obese","Asthma","35-39","female",5.20156931421506,5.24763346685938,4.15225577929918,6.02824749472818
NA,NA,"obese","Asthma","40-44","female",6.81708115390553,6.85389852286197,5.44329914508165,7.96150962618817
NA,NA,"obese","Asthma","45-49","female",11.0094845001636,11.0742953059603,8.87614083798685,12.8160433574924
NA,NA,"obese","Asthma","50-54","female",11.6282798888876,11.7346146194033,9.15066038090607,13.4820452686208
NA,NA,"obese","Asthma","55-59","female",22.436540339198,22.6925949042062,17.7085590482675,26.1438811291278
NA,NA,"obese","Asthma","60-64","female",25.9421622345758,26.0352336328111,21.1607012512166,30.1361737363537
NA,NA,"obese","Asthma","65-69","female",19.4105360560521,19.535613454585,15.7349523330825,22.6697866697215
NA,NA,"obese","Asthma","70-74","female",24.3547111414606,24.6217766692793,18.8733595736252,28.4371883660798
NA,NA,"obese","Asthma","75-79","female",20.6975989453397,20.8873349907934,16.2433034024992,24.1480446453219
NA,NA,"obese","Asthma","80-84","female",16.6238302629087,16.7970055522691,13.0774611177638,19.4220871205702
NA,NA,"obese","Asthma","85-89","female",4.40524709058519,4.42689598243028,3.52330415411246,5.13275889950977
NA,NA,"obese","Asthma","90-94","female",0.746070785184647,0.750103158057014,0.590825067280848,0.864874716964035
NA,NA,"obese","Asthma","95-99","female",0.0936647847753009,0.0944943404205888,0.0742406386514992,0.109609083852291
NA,NA,"obese","Asthma","100+","female",0,0,0,0
NA,NA,"obese","Atrial fibrillation and flutter","25-29","female",0,0,0,0
NA,NA,"obese","Atrial fibrillation and flutter","30-34","female",0.0186543401407008,0.0187215026229581,0.0140051593227986,0.0225936262954905
NA,NA,"obese","Atrial fibrillation and flutter","35-39","female",0.0186952629407816,0.0188633775123237,0.0138873143675827,0.0224413567544371
NA,NA,"obese","Atrial fibrillation and flutter","40-44","female",0.0596728789203753,0.0603261252039966,0.0442897875877229,0.071508418654031
NA,NA,"obese","Atrial fibrillation and flutter","45-49","female",0.129812695949279,0.130754195047635,0.0945522735565393,0.156006891022974
NA,NA,"obese","Atrial fibrillation and flutter","50-54","female",0.32725276517428,0.330238409664395,0.24862170378286,0.392276562219594
NA,NA,"obese","Atrial fibrillation and flutter","55-59","female",0.791477627926558,0.797184156324583,0.593688556849889,0.957132405465378
NA,NA,"obese","Atrial fibrillation and flutter","60-64","female",1.58476119117596,1.60633387218206,1.16425580576791,1.89430911297677
NA,NA,"obese","Atrial fibrillation and flutter","65-69","female",2.84955991743606,2.87967633474913,2.14783977266618,3.39178642926518
NA,NA,"obese","Atrial fibrillation and flutter","70-74","female",4.89162383176002,4.94312452691609,3.58592426277669,5.88327936825397
NA,NA,"obese","Atrial fibrillation and flutter","75-79","female",7.69779585744439,7.78297627996984,5.75486901252461,9.23012049528875
NA,NA,"obese","Atrial fibrillation and flutter","80-84","female",15.7207624962434,15.8605754501955,11.8131244987328,18.872176925969
NA,NA,"obese","Atrial fibrillation and flutter","85-89","female",4.11183956852399,4.14766382024747,3.10485810570432,4.93257691268751
NA,NA,"obese","Atrial fibrillation and flutter","90-94","female",0.700730435318449,0.707752147326823,0.523462965596305,0.840421895159193
NA,NA,"obese","Atrial fibrillation and flutter","95-99","female",0.0883192216323571,0.0890011563192005,0.0665422897630013,0.106702439844284
NA,NA,"obese","Atrial fibrillation and flutter","100+","female",0,0,0,0
NA,NA,"obese","Breast cancer","25-29","female",1.25431180953942,1.25449597857925,0.597350204778294,1.84833282056152
NA,NA,"obese","Breast cancer","30-34","female",4.25902064211509,4.33556967245297,1.91430909455303,6.21729104429805
NA,NA,"obese","Breast cancer","35-39","female",10.1813669849873,10.3106123951556,4.93807306426404,15.0156604708505
NA,NA,"obese","Breast cancer","40-44","female",14.777527570766,14.9623027409927,6.99811926930921,21.8414753956419
NA,NA,"obese","Breast cancer","45-49","female",20.3158260879043,20.7322324848779,9.54256949237748,29.8994385256937
NA,NA,"obese","Breast cancer","50-54","female",25.0084256539042,25.5680303748121,12.2011244378287,36.1339864968195
NA,NA,"obese","Breast cancer","55-59","female",26.3614266137891,26.9944287649288,12.0450540791358,37.8745705637851
NA,NA,"obese","Breast cancer","60-64","female",25.3795580071074,25.591650432975,12.1259030847297,37.0453796358203
NA,NA,"obese","Breast cancer","65-69","female",23.6150029684304,23.9172498111716,11.0476579070092,35.3686632365878
NA,NA,"obese","Breast cancer","70-74","female",18.9952420397169,19.1709840118983,9.58603647503591,28.1192904788262
NA,NA,"obese","Breast cancer","75-79","female",10.6979535158171,10.7129538392345,4.98705300268258,15.8623195595905
NA,NA,"obese","Breast cancer","80-84","female",5.8498895583947,5.89694596630934,2.83045786700847,8.57250260122112
NA,NA,"obese","Breast cancer","85-89","female",1.56435600913855,1.57694859125333,0.692671945116258,2.28735214393833
NA,NA,"obese","Breast cancer","90-94","female",0.262495695531182,0.26498240698884,0.115462088036078,0.38271160434674
NA,NA,"obese","Breast cancer","95-99","female",0.0327235467184909,0.0328617339521731,0.0151165575929684,0.0483641926988286
NA,NA,"obese","Breast cancer","100+","female",0,0,0,0
NA,NA,"obese","Cataract","25-29","female",0,0,0,0
NA,NA,"obese","Cataract","30-34","female",0,0,0,0
NA,NA,"obese","Cataract","35-39","female",0,0,0,0
NA,NA,"obese","Cataract","40-44","female",0,0,0,0
NA,NA,"obese","Cataract","45-49","female",0,0,0,0
NA,NA,"obese","Cataract","50-54","female",0,0,0,0
NA,NA,"obese","Cataract","55-59","female",0,0,0,0
NA,NA,"obese","Cataract","60-64","female",0,0,0,0
NA,NA,"obese","Cataract","65-69","female",0,0,0,0
NA,NA,"obese","Cataract","70-74","female",0,0,0,0
NA,NA,"obese","Cataract","75-79","female",0,0,0,0
NA,NA,"obese","Cataract","80-84","female",0,0,0,0
NA,NA,"obese","Cataract","85-89","female",0,0,0,0
NA,NA,"obese","Cataract","90-94","female",0,0,0,0
NA,NA,"obese","Cataract","95-99","female",0,0,0,0
NA,NA,"obese","Cataract","100+","female",0,0,0,0
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","25-29","female",0.954400360696103,0.954400360696103,0.954400360696103,0.954400360696103
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","30-34","female",1.81433370500766,1.81433370500766,1.81433370500766,1.81433370500766
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","35-39","female",3.57130844028668,3.57130844028668,3.57130844028668,3.57130844028668
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","40-44","female",5.301986885422,5.301986885422,5.301986885422,5.301986885422
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","45-49","female",10.8260691858909,10.8260691858909,10.8260691858909,10.8260691858909
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","50-54","female",18.3605266969399,18.3605266969399,18.3605266969399,18.3605266969399
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","55-59","female",27.1947388149941,27.1947388149941,27.1947388149941,27.1947388149941
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","60-64","female",27.4351592426315,27.4351592426315,27.4351592426315,27.4351592426315
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","65-69","female",39.7455938726628,39.7455938726628,39.7455938726628,39.7455938726628
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","70-74","female",44.2406825179462,44.2406825179462,44.2406825179462,44.2406825179462
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","75-79","female",47.3437312382101,47.3437312382101,47.3437312382101,47.3437312382101
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","80-84","female",40.700945732847,40.700945732847,40.700945732847,40.700945732847
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","85-89","female",10.7468789294596,10.7468789294596,10.7468789294596,10.7468789294596
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","90-94","female",1.82925598799313,1.82925598799313,1.82925598799313,1.82925598799313
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","95-99","female",0.228656998499141,0.228656998499141,0.228656998499141,0.228656998499141
NA,NA,"obese","Chronic kidney disease due to diabetes mellitus type 2","100+","female",0,0,0,0
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","25-29","female",20.50386194913,20.50386194913,20.50386194913,20.50386194913
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","30-34","female",21.1267579911538,21.1267579911538,21.1267579911538,21.1267579911538
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","35-39","female",26.681277270882,26.681277270882,26.681277270882,26.681277270882
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","40-44","female",23.9212956771256,23.9212956771256,23.9212956771256,23.9212956771256
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","45-49","female",27.7570919912606,27.7570919912606,27.7570919912606,27.7570919912606
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","50-54","female",29.5702883367939,29.5702883367939,29.5702883367939,29.5702883367939
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","55-59","female",31.1050322883865,31.1050322883865,31.1050322883865,31.1050322883865
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","60-64","female",23.9015178054542,23.9015178054542,23.9015178054542,23.9015178054542
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","65-69","female",27.0971084662245,27.0971084662245,27.0971084662245,27.0971084662245
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","70-74","female",25.2888072266786,25.2888072266786,25.2888072266786,25.2888072266786
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","75-79","female",25.3656036018021,25.3656036018021,25.3656036018021,25.3656036018021
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","80-84","female",20.4565234814114,20.4565234814114,20.4565234814114,20.4565234814114
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","85-89","female",5.40144159340641,5.40144159340641,5.40144159340641,5.40144159340641
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","90-94","female",0.919394313771301,0.919394313771301,0.919394313771301,0.919394313771301
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","95-99","female",0.114924289221413,0.114924289221413,0.114924289221413,0.114924289221413
NA,NA,"obese","Chronic kidney disease due to glomerulonephritis","100+","female",0,0,0,0
NA,NA,"obese","Chronic kidney disease due to hypertension","25-29","female",5.45814862500837,5.45814862500837,5.45814862500837,5.45814862500837
NA,NA,"obese","Chronic kidney disease due to hypertension","30-34","female",7.81420247896848,7.81420247896848,7.81420247896848,7.81420247896848
NA,NA,"obese","Chronic kidney disease due to hypertension","35-39","female",12.4583818313896,12.4583818313896,12.4583818313896,12.4583818313896
NA,NA,"obese","Chronic kidney disease due to hypertension","40-44","female",14.275286882152,14.275286882152,14.275286882152,14.275286882152
NA,NA,"obese","Chronic kidney disease due to hypertension","45-49","female",22.3774169202369,22.3774169202369,22.3774169202369,22.3774169202369
NA,NA,"obese","Chronic kidney disease due to hypertension","50-54","female",31.6814151590601,31.6814151590601,31.6814151590601,31.6814151590601
NA,NA,"obese","Chronic kidney disease due to hypertension","55-59","female",44.3569800051927,44.3569800051927,44.3569800051927,44.3569800051927
NA,NA,"obese","Chronic kidney disease due to hypertension","60-64","female",46.76975527677,46.76975527677,46.76975527677,46.76975527677
NA,NA,"obese","Chronic kidney disease due to hypertension","65-69","female",67.9628549791837,67.9628549791837,67.9628549791837,67.9628549791837
NA,NA,"obese","Chronic kidney disease due to hypertension","70-74","female",73.6889576987694,73.6889576987694,73.6889576987694,73.6889576987694
NA,NA,"obese","Chronic kidney disease due to hypertension","75-79","female",82.0275752229582,82.0275752229582,82.0275752229582,82.0275752229582
NA,NA,"obese","Chronic kidney disease due to hypertension","80-84","female",81.8464045466568,81.8464045466568,81.8464045466568,81.8464045466568
NA,NA,"obese","Chronic kidney disease due to hypertension","85-89","female",21.6111292904095,21.6111292904095,21.6111292904095,21.6111292904095
NA,NA,"obese","Chronic kidney disease due to hypertension","90-94","female",3.67849009198458,3.67849009198458,3.67849009198458,3.67849009198458
NA,NA,"obese","Chronic kidney disease due to hypertension","95-99","female",0.459811261498074,0.459811261498074,0.459811261498074,0.459811261498074
NA,NA,"obese","Chronic kidney disease due to hypertension","100+","female",0,0,0,0
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","25-29","female",8.55549097351281,8.55549097351281,8.55549097351281,8.55549097351281
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","30-34","female",8.97799601314238,8.97799601314238,8.97799601314238,8.97799601314238
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","35-39","female",11.2042112651547,11.2042112651547,11.2042112651547,11.2042112651547
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","40-44","female",10.1277974265738,10.1277974265738,10.1277974265738,10.1277974265738
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","45-49","female",12.6891638196356,12.6891638196356,12.6891638196356,12.6891638196356
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","50-54","female",14.2303903416468,14.2303903416468,14.2303903416468,14.2303903416468
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","55-59","female",16.7100426984149,16.7100426984149,16.7100426984149,16.7100426984149
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","60-64","female",15.4033415923574,15.4033415923574,15.4033415923574,15.4033415923574
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","65-69","female",21.6461380926248,21.6461380926248,21.6461380926248,21.6461380926248
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","70-74","female",22.8237083619584,22.8237083619584,22.8237083619584,22.8237083619584
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","75-79","female",23.5748433924964,23.5748433924964,23.5748433924964,23.5748433924964
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","80-84","female",21.8220164494888,21.8220164494888,21.8220164494888,21.8220164494888
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","85-89","female",5.76199310744932,5.76199310744932,5.76199310744932,5.76199310744932
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","90-94","female",0.980764784246691,0.980764784246691,0.980764784246691,0.980764784246691
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","95-99","female",0.122595598030837,0.122595598030837,0.122595598030837,0.122595598030837
NA,NA,"obese","Chronic kidney disease due to other and unspecified causes","100+","female",0,0,0,0
NA,NA,"obese","Chronic lymphoid leukemia","25-29","female",0.0341268751129824,0.0347417763913759,0.0177593659983035,0.048233539451781
NA,NA,"obese","Chronic lymphoid leukemia","30-34","female",0.018955495518349,0.019203282015125,0.00961010554513752,0.0269152233691962
NA,NA,"obese","Chronic lymphoid leukemia","35-39","female",0.0216346117066225,0.021748732423951,0.0114197344661724,0.0307464978018091
NA,NA,"obese","Chronic lymphoid leukemia","40-44","female",0.0448173035251362,0.0450550604504922,0.0235102917272588,0.0640922869902952
NA,NA,"obese","Chronic lymphoid leukemia","45-49","female",0.139830919334444,0.142455279894793,0.0724013967693203,0.197690950048477
NA,NA,"obese","Chronic lymphoid leukemia","50-54","female",0.129315662204158,0.131564183647881,0.0619954270094669,0.184473480466889
